#{"t_start": 1614187358.8486652, "env_id": "dVRLReach-v0"}
r,l,t,is_success
-9.0,30,3719.967157,1.0
-30.0,30,3721.006231,0.0
-30.0,30,3722.074713,0.0
-13.0,30,3723.190436,1.0
-9.0,30,3724.255279,1.0
-12.0,30,3725.319299,1.0
-30.0,30,3726.384238,0.0
-30.0,30,3734.357442,0.0
-30.0,30,3735.488543,0.0
-30.0,30,3736.666439,0.0
-20.0,30,3737.841405,0.0
-5.0,30,3738.944112,1.0
-6.0,30,3740.08117,1.0
-7.0,30,3741.198359,1.0
-8.0,30,3742.345025,1.0
-30.0,30,3743.458759,0.0
-8.0,30,3744.57358,1.0
-10.0,30,3745.717824,1.0
-30.0,30,3746.853245,0.0
-9.0,30,3748.02358,1.0
-30.0,30,3749.106562,0.0
-11.0,30,3750.209991,1.0
-30.0,30,3751.359628,0.0
-30.0,30,3752.462521,0.0
-7.0,30,3753.641759,1.0
-3.0,30,3754.738233,1.0
-9.0,30,3755.838868,1.0
-30.0,30,3756.945064,0.0
-30.0,30,3758.127741,0.0
-30.0,30,3759.281341,0.0
-8.0,30,3760.483844,1.0
-30.0,30,3761.634893,0.0
-30.0,30,3762.762409,0.0
-30.0,30,3763.93507,0.0
-6.0,30,3765.139199,1.0
-8.0,30,3766.285953,1.0
-8.0,30,3767.529374,1.0
-30.0,30,3768.738348,0.0
-30.0,30,3769.882598,0.0
-30.0,30,3771.021336,0.0
-3.0,30,3772.149379,1.0
-8.0,30,3773.284564,1.0
-30.0,30,3774.428612,0.0
-12.0,30,3775.5838,1.0
-5.0,30,3776.709447,1.0
-30.0,30,3777.85077,0.0
-10.0,30,3779.011165,1.0
-30.0,30,3780.160253,0.0
-30.0,30,3781.295863,0.0
-8.0,30,3782.434462,1.0
-30.0,30,3783.594359,0.0
-30.0,30,3784.737638,0.0
-9.0,30,3785.934466,1.0
-7.0,30,3787.160316,1.0
-8.0,30,3788.292057,1.0
-30.0,30,3789.48267,0.0
-9.0,30,3790.629189,1.0
-30.0,30,3791.767556,0.0
-30.0,30,3792.977911,0.0
-30.0,30,3794.117835,0.0
-9.0,30,3795.328374,1.0
-10.0,30,3796.482849,1.0
-7.0,30,3797.612421,1.0
-30.0,30,3798.746581,0.0
-30.0,30,3799.881092,0.0
-30.0,30,3801.031464,0.0
-30.0,30,3802.172231,0.0
-30.0,30,3803.298214,0.0
-9.0,30,3804.445135,1.0
-30.0,30,3805.588384,0.0
-30.0,30,3806.737054,0.0
-30.0,30,3807.882925,0.0
-30.0,30,3809.026135,0.0
-12.0,30,3810.213244,1.0
-12.0,30,3811.42111,1.0
-5.0,30,3812.584453,1.0
-30.0,30,3813.750713,0.0
-6.0,30,3814.894154,1.0
-8.0,30,3816.067726,1.0
-5.0,30,3817.222318,1.0
-7.0,30,3818.36097,1.0
-30.0,30,3819.494255,0.0
-13.0,30,3820.688942,1.0
-30.0,30,3821.838295,0.0
-30.0,30,3822.981306,0.0
-10.0,30,3824.223567,1.0
-30.0,30,3825.367814,0.0
-30.0,30,3826.516987,0.0
-30.0,30,3827.673876,0.0
-30.0,30,3828.811067,0.0
-30.0,30,3830.000784,0.0
-30.0,30,3831.138973,0.0
-10.0,30,3832.276065,1.0
-5.0,30,3833.428943,1.0
-11.0,30,3834.571756,1.0
-7.0,30,3835.769943,1.0
-11.0,30,3836.909651,1.0
-13.0,30,3838.076099,1.0
-30.0,30,3839.22622,0.0
-30.0,30,3840.362677,0.0
-9.0,30,3841.542193,1.0
-30.0,30,3842.70528,0.0
-30.0,30,3843.866257,0.0
-11.0,30,3845.06727,1.0
-14.0,30,3846.21609,1.0
-30.0,30,3847.420971,0.0
-30.0,30,3848.605748,0.0
-30.0,30,3849.776086,0.0
-30.0,30,3850.929619,0.0
-8.0,30,3852.131626,1.0
-8.0,30,3853.3197,1.0
-30.0,30,3854.442631,0.0
-30.0,30,3855.566712,0.0
-9.0,30,3856.749858,1.0
-30.0,30,3857.861942,0.0
-12.0,30,3859.018353,1.0
-4.0,30,3860.138689,1.0
-2.0,30,3861.262774,1.0
-30.0,30,3862.44822,0.0
-6.0,30,3863.631645,1.0
-30.0,30,3864.759439,0.0
-13.0,30,3865.873379,1.0
-7.0,30,3867.060498,1.0
-8.0,30,3868.199903,1.0
-30.0,30,3869.313928,0.0
-30.0,30,3870.446158,0.0
-30.0,30,3871.594398,0.0
-30.0,30,3872.712682,0.0
-30.0,30,3873.844494,0.0
-7.0,30,3875.004289,1.0
-30.0,30,3876.211118,0.0
-30.0,30,3877.337135,0.0
-30.0,30,3878.459787,0.0
-15.0,30,3879.571752,1.0
-7.0,30,3880.748024,1.0
-30.0,30,3881.865804,0.0
-12.0,30,3883.01821,1.0
-30.0,30,3884.124094,0.0
-30.0,30,3885.240628,0.0
-30.0,30,3886.354429,0.0
-30.0,30,3887.477629,0.0
-8.0,30,3888.596262,1.0
-8.0,30,3889.740372,1.0
-6.0,30,3890.936777,1.0
-2.0,30,3892.063804,1.0
-30.0,30,3893.176366,0.0
-3.0,30,3894.296695,1.0
-30.0,30,3895.400217,0.0
-30.0,30,3896.514309,0.0
-30.0,30,3897.62452,0.0
-30.0,30,3898.754663,0.0
-30.0,30,3899.8827,0.0
-6.0,30,3900.999688,1.0
-11.0,30,3902.135071,1.0
-30.0,30,3903.283578,0.0
-3.0,30,3904.386384,1.0
-30.0,30,3905.491138,0.0
-30.0,30,3906.608793,0.0
-9.0,30,3907.809373,1.0
-6.0,30,3908.917903,1.0
-30.0,30,3910.041809,0.0
-8.0,30,3911.157908,1.0
-7.0,30,3912.284441,1.0
-4.0,30,3913.397031,1.0
-30.0,30,3914.512192,0.0
-2.0,30,3915.635701,1.0
-9.0,30,3916.758608,1.0
-30.0,30,3917.876701,0.0
-11.0,30,3919.078677,1.0
-30.0,30,3920.190925,0.0
-11.0,30,3921.351354,1.0
-30.0,30,3922.484195,0.0
-7.0,30,3923.589862,1.0
-30.0,30,3924.697569,0.0
-5.0,30,3925.815875,1.0
-7.0,30,3926.947968,1.0
-30.0,30,3928.088164,0.0
-10.0,30,3929.213219,1.0
-9.0,30,3930.33946,1.0
-30.0,30,3931.466119,0.0
-10.0,30,3932.621035,1.0
-14.0,30,3933.803715,1.0
-30.0,30,3934.926846,0.0
-8.0,30,3936.108844,1.0
-8.0,30,3937.230502,1.0
-30.0,30,3938.351899,0.0
-7.0,30,3939.473965,1.0
-6.0,30,3940.585364,1.0
-30.0,30,3941.705928,0.0
-9.0,30,3942.852541,1.0
-5.0,30,3943.993386,1.0
-7.0,30,3945.100505,1.0
-30.0,30,3946.212491,0.0
-5.0,30,3947.327065,1.0
-9.0,30,3948.468798,1.0
-9.0,30,3949.580811,1.0
-30.0,30,3950.689579,0.0
-6.0,30,3951.838592,1.0
-6.0,30,3952.954004,1.0
-5.0,30,3954.077233,1.0
-5.0,30,3955.197716,1.0
-9.0,30,3956.3687,1.0
-30.0,30,3957.487556,0.0
-7.0,30,3958.590495,1.0
-30.0,30,3959.697101,0.0
-30.0,30,3960.816276,0.0
-30.0,30,3961.930556,0.0
-11.0,30,3963.080532,1.0
-11.0,30,3964.21397,1.0
-13.0,30,3965.4203,1.0
-30.0,30,3966.576899,0.0
-8.0,30,3967.771987,1.0
-30.0,30,3968.907979,0.0
-9.0,30,3970.051571,1.0
-5.0,30,3971.162089,1.0
-30.0,30,3972.31254,0.0
-30.0,30,3973.446511,0.0
-14.0,30,3974.602198,1.0
-6.0,30,3975.734013,1.0
-9.0,30,3976.902582,1.0
-9.0,30,3978.052757,1.0
-30.0,30,3979.195081,0.0
-30.0,30,3980.316885,0.0
-30.0,30,3981.444575,0.0
-13.0,30,3982.638619,1.0
-9.0,30,3983.792303,1.0
-8.0,30,3984.914998,1.0
-8.0,30,3986.037784,1.0
-9.0,30,3987.173049,1.0
-7.0,30,3988.284583,1.0
-8.0,30,3989.456993,1.0
-11.0,30,3990.64541,1.0
-30.0,30,3991.771709,0.0
-8.0,30,3992.926213,1.0
-11.0,30,3994.049454,1.0
-6.0,30,3995.169624,1.0
-10.0,30,3996.292176,1.0
-30.0,30,3997.416217,0.0
-9.0,30,3998.569819,1.0
-6.0,30,3999.704808,1.0
-5.0,30,4000.853883,1.0
-7.0,30,4001.969505,1.0
-12.0,30,4003.140821,1.0
-30.0,30,4004.27099,0.0
-8.0,30,4005.433015,1.0
-7.0,30,4006.541942,1.0
-4.0,30,4007.656751,1.0
-9.0,30,4008.792568,1.0
-7.0,30,4009.940161,1.0
-8.0,30,4011.058233,1.0
-30.0,30,4012.270251,0.0
-9.0,30,4013.414303,1.0
-10.0,30,4014.547444,1.0
-30.0,30,4015.663486,0.0
-30.0,30,4016.783166,0.0
-8.0,30,4017.923408,1.0
-30.0,30,4019.048539,0.0
-30.0,30,4020.174186,0.0
-10.0,30,4021.319799,1.0
-30.0,30,4022.432161,0.0
-5.0,30,4023.583401,1.0
-30.0,30,4024.694139,0.0
-7.0,30,4025.833774,1.0
-4.0,30,4026.957306,1.0
-6.0,30,4028.115815,1.0
-30.0,30,4029.220906,0.0
-13.0,30,4030.356915,1.0
-11.0,30,4031.484374,1.0
-30.0,30,4032.634616,0.0
-30.0,30,4033.741181,0.0
-30.0,30,4034.85913,0.0
-30.0,30,4036.01499,0.0
-30.0,30,4037.125659,0.0
-30.0,30,4038.236085,0.0
-8.0,30,4039.390174,1.0
-14.0,30,4040.518611,1.0
-30.0,30,4041.679368,0.0
-30.0,30,4042.801064,0.0
-30.0,30,4043.92567,0.0
-30.0,30,4045.037818,0.0
-9.0,30,4046.174815,1.0
-9.0,30,4047.341485,1.0
-9.0,30,4048.483722,1.0
-3.0,30,4049.645843,1.0
-30.0,30,4050.786463,0.0
-30.0,30,4051.902979,0.0
-30.0,30,4053.041282,0.0
-7.0,30,4054.212469,1.0
-30.0,30,4055.325218,0.0
-30.0,30,4056.451531,0.0
-8.0,30,4057.601082,1.0
-30.0,30,4058.738981,0.0
-30.0,30,4059.862381,0.0
-30.0,30,4060.983441,0.0
-30.0,30,4062.107563,0.0
-8.0,30,4063.220073,1.0
-30.0,30,4064.377578,0.0
-9.0,30,4065.470685,1.0
-30.0,30,4066.582217,0.0
-30.0,30,4067.674102,0.0
-12.0,30,4068.774793,1.0
-30.0,30,4069.858564,0.0
-30.0,30,4070.970525,0.0
-9.0,30,4072.128215,1.0
-30.0,30,4073.254609,0.0
-9.0,30,4074.383506,1.0
-30.0,30,4075.466238,0.0
-28.0,30,4076.565323,0.0
-30.0,30,4077.650011,0.0
-30.0,30,4078.744642,0.0
-8.0,30,4079.842295,1.0
-30.0,30,4080.941142,0.0
-4.0,30,4082.02908,1.0
-7.0,30,4083.187871,1.0
-11.0,30,4084.298204,1.0
-4.0,30,4085.420628,1.0
-9.0,30,4086.55402,1.0
-30.0,30,4087.697407,0.0
-7.0,30,4088.817336,1.0
-30.0,30,4089.935468,0.0
-30.0,30,4091.05691,0.0
-30.0,30,4092.18577,0.0
-30.0,30,4093.326569,0.0
-7.0,30,4094.460784,1.0
-11.0,30,4095.60106,1.0
-30.0,30,4096.721947,0.0
-30.0,30,4097.833169,0.0
-30.0,30,4098.956821,0.0
-12.0,30,4100.073408,1.0
-10.0,30,4101.234843,1.0
-8.0,30,4102.478173,1.0
-9.0,30,4103.650114,1.0
-12.0,30,4104.772721,1.0
-30.0,30,4105.881921,0.0
-9.0,30,4107.032496,1.0
-13.0,30,4108.216607,1.0
-30.0,30,4109.326317,0.0
-17.0,30,4110.442964,1.0
-9.0,30,4111.596788,1.0
-12.0,30,4112.782804,1.0
-30.0,30,4120.864283,0.0
-30.0,30,4121.98421,0.0
-9.0,30,4123.175185,1.0
-9.0,30,4124.322335,1.0
-30.0,30,4125.458347,0.0
-14.0,30,4126.658686,1.0
-30.0,30,4127.789801,0.0
-9.0,30,4129.024231,1.0
-14.0,30,4130.185758,1.0
-8.0,30,4131.389633,1.0
-28.0,30,4132.589885,0.0
-3.0,30,4133.730682,1.0
-30.0,30,4134.919213,0.0
-30.0,30,4136.063848,0.0
-30.0,30,4137.203731,0.0
-4.0,30,4138.348794,1.0
-7.0,30,4139.515501,1.0
-11.0,30,4140.672467,1.0
-3.0,30,4141.824634,1.0
-30.0,30,4142.982537,0.0
-9.0,30,4144.16754,1.0
-30.0,30,4145.335431,0.0
-30.0,30,4146.497099,0.0
-9.0,30,4147.708714,1.0
-10.0,30,4148.869926,1.0
-16.0,30,4150.094458,1.0
-4.0,30,4151.261687,1.0
-30.0,30,4152.407918,0.0
-11.0,30,4153.594414,1.0
-30.0,30,4154.761199,0.0
-8.0,30,4155.941227,1.0
-6.0,30,4157.085206,1.0
-13.0,30,4158.255068,1.0
-30.0,30,4159.494573,0.0
-30.0,30,4160.618089,0.0
-30.0,30,4161.810422,0.0
-30.0,30,4162.968207,0.0
-28.0,30,4164.173971,0.0
-9.0,30,4165.337413,1.0
-30.0,30,4166.497974,0.0
-30.0,30,4167.635198,0.0
-30.0,30,4168.78151,0.0
-12.0,30,4169.953238,1.0
-7.0,30,4171.149276,1.0
-30.0,30,4172.312014,0.0
-9.0,30,4173.4547,1.0
-30.0,30,4174.605997,0.0
-4.0,30,4175.846286,1.0
-30.0,30,4177.002859,0.0
-2.0,30,4178.148805,1.0
-30.0,30,4179.295305,0.0
-9.0,30,4180.424773,1.0
-9.0,30,4181.570192,1.0
-8.0,30,4182.693411,1.0
-30.0,30,4183.864945,0.0
-30.0,30,4185.005482,0.0
-6.0,30,4186.23008,1.0
-10.0,30,4187.412538,1.0
-12.0,30,4188.636302,1.0
-11.0,30,4189.84126,1.0
-30.0,30,4191.034367,0.0
-8.0,30,4192.246346,1.0
-30.0,30,4193.466515,0.0
-6.0,30,4194.640548,1.0
-30.0,30,4195.820501,0.0
-30.0,30,4196.979051,0.0
-30.0,30,4198.383599,0.0
-9.0,30,4199.603195,1.0
-11.0,30,4200.84369,1.0
-30.0,30,4202.029515,0.0
-30.0,30,4203.261291,0.0
-30.0,30,4204.442967,0.0
-6.0,30,4205.62102,1.0
-13.0,30,4206.873562,1.0
-6.0,30,4208.088741,1.0
-11.0,30,4209.286906,1.0
-30.0,30,4210.497925,0.0
-8.0,30,4211.786215,1.0
-5.0,30,4213.026836,1.0
-9.0,30,4214.237396,1.0
-8.0,30,4215.490631,1.0
-30.0,30,4216.736826,0.0
-8.0,30,4218.057383,1.0
-11.0,30,4219.343982,1.0
-8.0,30,4220.611639,1.0
-8.0,30,4221.881999,1.0
-10.0,30,4223.177546,1.0
-8.0,30,4224.454986,1.0
-30.0,30,4225.765293,0.0
-5.0,30,4227.006963,1.0
-30.0,30,4228.251084,0.0
-10.0,30,4229.543518,1.0
-10.0,30,4230.830744,1.0
-5.0,30,4232.061707,1.0
-3.0,30,4233.285137,1.0
-30.0,30,4234.52862,0.0
-12.0,30,4235.780175,1.0
-7.0,30,4237.131891,1.0
-10.0,30,4238.501561,1.0
-30.0,30,4239.79949,0.0
-7.0,30,4241.141711,1.0
-30.0,30,4242.411139,0.0
-9.0,30,4243.709481,1.0
-30.0,30,4244.98816,0.0
-17.0,30,4246.299987,1.0
-9.0,30,4247.598345,1.0
-9.0,30,4248.941984,1.0
-30.0,30,4250.211309,0.0
-7.0,30,4251.498108,1.0
-14.0,30,4252.747323,1.0
-7.0,30,4254.03345,1.0
-9.0,30,4255.294938,1.0
-30.0,30,4256.550755,0.0
-30.0,30,4257.820123,0.0
-11.0,30,4259.143002,1.0
-30.0,30,4260.397053,0.0
-30.0,30,4261.670801,0.0
-10.0,30,4262.952471,1.0
-30.0,30,4264.213291,0.0
-30.0,30,4265.465343,0.0
-12.0,30,4266.711899,1.0
-7.0,30,4267.985145,1.0
-30.0,30,4269.265531,0.0
-3.0,30,4270.533038,1.0
-14.0,30,4271.87322,1.0
-7.0,30,4273.168381,1.0
-30.0,30,4274.444206,0.0
-30.0,30,4275.708993,0.0
-30.0,30,4277.002921,0.0
-30.0,30,4278.275434,0.0
-3.0,30,4279.548608,1.0
-8.0,30,4280.898734,1.0
-9.0,30,4282.23331,1.0
-30.0,30,4283.523663,0.0
-8.0,30,4284.799366,1.0
-10.0,30,4286.05662,1.0
-30.0,30,4287.32382,0.0
-30.0,30,4288.585629,0.0
-30.0,30,4289.865166,0.0
-13.0,30,4291.210403,1.0
-30.0,30,4292.472669,0.0
-13.0,30,4293.729004,1.0
-14.0,30,4295.051632,1.0
-11.0,30,4296.326862,1.0
-30.0,30,4297.598928,0.0
-30.0,30,4298.868981,0.0
-7.0,30,4300.144235,1.0
-30.0,30,4301.412623,0.0
-11.0,30,4302.684347,1.0
-7.0,30,4303.941742,1.0
-30.0,30,4305.21497,0.0
-30.0,30,4306.438817,0.0
-5.0,30,4307.671268,1.0
-11.0,30,4308.901865,1.0
-30.0,30,4310.149934,0.0
-7.0,30,4311.370113,1.0
-30.0,30,4312.573304,0.0
-11.0,30,4313.772662,1.0
-13.0,30,4314.988821,1.0
-30.0,30,4316.203998,0.0
-30.0,30,4317.392825,0.0
-30.0,30,4318.593933,0.0
-9.0,30,4319.862486,1.0
-30.0,30,4321.02442,0.0
-8.0,30,4322.210234,1.0
-7.0,30,4323.427609,1.0
-30.0,30,4324.625297,0.0
-9.0,30,4325.885685,1.0
-30.0,30,4327.040062,0.0
-30.0,30,4328.21136,0.0
-6.0,30,4329.440931,1.0
-30.0,30,4330.59742,0.0
-8.0,30,4331.797603,1.0
-8.0,30,4333.041997,1.0
-30.0,30,4334.221826,0.0
-8.0,30,4335.392736,1.0
-30.0,30,4336.549847,0.0
-6.0,30,4337.759149,1.0
-6.0,30,4338.941793,1.0
-30.0,30,4340.127393,0.0
-30.0,30,4341.307048,0.0
-7.0,30,4342.58105,1.0
-29.0,30,4343.852137,0.0
-5.0,30,4345.002456,1.0
-11.0,30,4346.184783,1.0
-30.0,30,4347.364466,0.0
-30.0,30,4348.530227,0.0
-30.0,30,4349.698875,0.0
-10.0,30,4350.925573,1.0
-8.0,30,4352.175414,1.0
-6.0,30,4353.325979,1.0
-30.0,30,4354.491758,0.0
-6.0,30,4355.659393,1.0
-6.0,30,4356.817959,1.0
-30.0,30,4357.994305,0.0
-30.0,30,4359.16943,0.0
-9.0,30,4360.439002,1.0
-30.0,30,4361.619716,0.0
-2.0,30,4362.787802,1.0
-30.0,30,4363.955243,0.0
-30.0,30,4365.143152,0.0
-12.0,30,4366.333564,1.0
-6.0,30,4367.507808,1.0
-9.0,30,4368.729462,1.0
-8.0,30,4369.935246,1.0
-10.0,30,4371.091335,1.0
-8.0,30,4372.319512,1.0
-30.0,30,4373.489235,0.0
-30.0,30,4374.682646,0.0
-30.0,30,4375.842722,0.0
-9.0,30,4377.110433,1.0
-9.0,30,4378.287274,1.0
-7.0,30,4379.446813,1.0
-30.0,30,4380.610319,0.0
-30.0,30,4381.778066,0.0
-15.0,30,4382.953693,1.0
-30.0,30,4384.138612,0.0
-15.0,30,4385.39346,1.0
-30.0,30,4386.567181,0.0
-5.0,30,4387.738469,1.0
-9.0,30,4388.967412,1.0
-14.0,30,4390.142422,1.0
-30.0,30,4391.326377,0.0
-6.0,30,4392.506447,1.0
-6.0,30,4393.675543,1.0
-30.0,30,4394.845105,0.0
-9.0,30,4396.074994,1.0
-28.0,30,4397.313782,0.0
-11.0,30,4398.472857,1.0
-9.0,30,4399.639482,1.0
-30.0,30,4400.820722,0.0
-30.0,30,4401.972049,0.0
-30.0,30,4403.153852,0.0
-8.0,30,4404.29743,1.0
-9.0,30,4405.452184,1.0
-30.0,30,4406.631432,0.0
-9.0,30,4407.890723,1.0
-4.0,30,4409.0577,1.0
-30.0,30,4410.294421,0.0
-7.0,30,4411.526733,1.0
-30.0,30,4412.715253,0.0
-30.0,30,4413.906859,0.0
-30.0,30,4415.071146,0.0
-8.0,30,4416.291562,1.0
-11.0,30,4417.477174,1.0
-30.0,30,4418.657399,0.0
-30.0,30,4419.814444,0.0
-8.0,30,4420.985205,1.0
-30.0,30,4422.151299,0.0
-30.0,30,4423.316383,0.0
-6.0,30,4424.512582,1.0
-30.0,30,4425.752806,0.0
-9.0,30,4427.0306,1.0
-13.0,30,4428.188105,1.0
-9.0,30,4429.422884,1.0
-30.0,30,4430.675715,0.0
-30.0,30,4431.880272,0.0
-15.0,30,4433.178197,1.0
-10.0,30,4434.353567,1.0
-8.0,30,4435.591934,1.0
-5.0,30,4436.835538,1.0
-8.0,30,4438.021156,1.0
-30.0,30,4439.200585,0.0
-8.0,30,4440.377951,1.0
-6.0,30,4441.590797,1.0
-30.0,30,4442.856465,0.0
-24.0,30,4444.110297,0.0
-5.0,30,4445.362389,1.0
-9.0,30,4446.669634,1.0
-11.0,30,4447.943526,1.0
-30.0,30,4449.191376,0.0
-10.0,30,4450.520321,1.0
-30.0,30,4451.819881,0.0
-12.0,30,4453.072239,1.0
-30.0,30,4454.269996,0.0
-30.0,30,4455.480024,0.0
-2.0,30,4456.677535,1.0
-30.0,30,4457.882143,0.0
-9.0,30,4459.123147,1.0
-8.0,30,4460.308273,1.0
-30.0,30,4461.524015,0.0
-30.0,30,4462.728802,0.0
-30.0,30,4463.945804,0.0
-8.0,30,4465.172451,1.0
-7.0,30,4466.449121,1.0
-30.0,30,4467.660828,0.0
-7.0,30,4468.875817,1.0
-5.0,30,4470.082978,1.0
-30.0,30,4471.334375,0.0
-8.0,30,4472.576229,1.0
-8.0,30,4473.869681,1.0
-8.0,30,4475.139818,1.0
-9.0,30,4476.457417,1.0
-8.0,30,4477.740722,1.0
-30.0,30,4478.999916,0.0
-30.0,30,4480.249266,0.0
-30.0,30,4481.51626,0.0
-4.0,30,4482.778795,1.0
-30.0,30,4484.05064,0.0
-7.0,30,4485.293416,1.0
-9.0,30,4486.577245,1.0
-9.0,30,4487.827639,1.0
-30.0,30,4489.065566,0.0
-4.0,30,4490.296022,1.0
-14.0,30,4491.595262,1.0
-30.0,30,4492.870272,0.0
-8.0,30,4494.154434,1.0
-30.0,30,4495.443876,0.0
-9.0,30,4496.683378,1.0
-30.0,30,4497.914009,0.0
-6.0,30,4499.136495,1.0
-9.0,30,4500.382339,1.0
-30.0,30,4501.650554,0.0
-9.0,30,4502.961689,1.0
-4.0,30,4504.181989,1.0
-9.0,30,4505.50455,1.0
-30.0,30,4506.755403,0.0
-9.0,30,4508.047355,1.0
-13.0,30,4509.348461,1.0
-8.0,30,4510.600996,1.0
-11.0,30,4511.894231,1.0
-9.0,30,4513.249809,1.0
-8.0,30,4514.624007,1.0
-8.0,30,4515.917358,1.0
-9.0,30,4517.203859,1.0
-2.0,30,4518.434141,1.0
-30.0,30,4519.745167,0.0
-30.0,30,4520.998361,0.0
-9.0,30,4522.317133,1.0
-30.0,30,4523.538309,0.0
-16.0,30,4524.766482,1.0
-7.0,30,4526.001005,1.0
-9.0,30,4527.30251,1.0
-4.0,30,4528.626233,1.0
-30.0,30,4537.220086,0.0
-30.0,30,4538.516634,0.0
-30.0,30,4539.756448,0.0
-30.0,30,4541.010844,0.0
-8.0,30,4542.241931,1.0
-30.0,30,4543.49658,0.0
-11.0,30,4544.733452,1.0
-30.0,30,4545.950015,0.0
-6.0,30,4547.20238,1.0
-11.0,30,4548.455414,1.0
-30.0,30,4549.715781,0.0
-15.0,30,4551.030041,1.0
-10.0,30,4552.286129,1.0
-30.0,30,4553.50338,0.0
-8.0,30,4554.735867,1.0
-12.0,30,4555.973899,1.0
-30.0,30,4557.295293,0.0
-30.0,30,4558.574675,0.0
-7.0,30,4559.812587,1.0
-30.0,30,4561.044122,0.0
-30.0,30,4562.36658,0.0
-30.0,30,4563.653286,0.0
-30.0,30,4564.995993,0.0
-30.0,30,4566.306676,0.0
-30.0,30,4567.586593,0.0
-30.0,30,4568.800825,0.0
-12.0,30,4570.044436,1.0
-30.0,30,4571.276785,0.0
-30.0,30,4572.568228,0.0
-11.0,30,4573.865008,1.0
-30.0,30,4575.111704,0.0
-16.0,30,4576.3818,1.0
-30.0,30,4577.652853,0.0
-9.0,30,4578.935164,1.0
-5.0,30,4580.178854,1.0
-30.0,30,4581.439297,0.0
-10.0,30,4582.753811,1.0
-30.0,30,4583.977117,0.0
-30.0,30,4585.194337,0.0
-5.0,30,4586.410575,1.0
-30.0,30,4587.652203,0.0
-30.0,30,4588.92134,0.0
-30.0,30,4590.151605,0.0
-30.0,30,4591.354013,0.0
-6.0,30,4592.591492,1.0
-30.0,30,4593.82242,0.0
-30.0,30,4595.052646,0.0
-30.0,30,4596.34043,0.0
-30.0,30,4597.559599,0.0
-30.0,30,4598.793029,0.0
-30.0,30,4600.008138,0.0
-3.0,30,4601.251774,1.0
-11.0,30,4602.478932,1.0
-30.0,30,4603.722851,0.0
-30.0,30,4604.952248,0.0
-9.0,30,4606.184779,1.0
-4.0,30,4607.425929,1.0
-7.0,30,4608.648937,1.0
-30.0,30,4609.883055,0.0
-30.0,30,4611.178754,0.0
-30.0,30,4612.411648,0.0
-13.0,30,4613.640584,1.0
-30.0,30,4614.875371,0.0
-30.0,30,4616.095851,0.0
-30.0,30,4617.35852,0.0
-13.0,30,4618.634436,1.0
-30.0,30,4619.852732,0.0
-7.0,30,4621.094497,1.0
-4.0,30,4622.356363,1.0
-30.0,30,4623.63022,0.0
-15.0,30,4624.871632,1.0
-30.0,30,4626.116574,0.0
-30.0,30,4627.363531,0.0
-30.0,30,4628.585794,0.0
-30.0,30,4629.80983,0.0
-30.0,30,4631.059985,0.0
-12.0,30,4632.294072,1.0
-8.0,30,4633.509639,1.0
-30.0,30,4634.767916,0.0
-30.0,30,4635.997431,0.0
-30.0,30,4637.22428,0.0
-14.0,30,4638.508454,1.0
-9.0,30,4639.742934,1.0
-15.0,30,4641.040663,1.0
-30.0,30,4642.381117,0.0
-30.0,30,4643.596516,0.0
-30.0,30,4644.803324,0.0
-30.0,30,4646.020308,0.0
-30.0,30,4647.28636,0.0
-10.0,30,4648.51072,1.0
-9.0,30,4649.762593,1.0
-7.0,30,4651.013887,1.0
-30.0,30,4652.258209,0.0
-30.0,30,4653.586903,0.0
-30.0,30,4654.816913,0.0
-10.0,30,4656.034526,1.0
-15.0,30,4657.410838,1.0
-5.0,30,4658.656368,1.0
-30.0,30,4659.923654,0.0
-30.0,30,4661.201579,0.0
-9.0,30,4662.431795,1.0
-30.0,30,4663.668181,0.0
-5.0,30,4664.885721,1.0
-30.0,30,4666.11565,0.0
-11.0,30,4667.350414,1.0
-30.0,30,4668.604748,0.0
-30.0,30,4669.821596,0.0
-30.0,30,4671.047074,0.0
-6.0,30,4672.326319,1.0
-30.0,30,4673.57113,0.0
-30.0,30,4674.812315,0.0
-30.0,30,4676.089177,0.0
-8.0,30,4677.372657,1.0
-7.0,30,4678.749545,1.0
-30.0,30,4679.964941,0.0
-8.0,30,4681.190419,1.0
-30.0,30,4682.454383,0.0
-30.0,30,4683.694816,0.0
-8.0,30,4684.923301,1.0
-4.0,30,4686.162347,1.0
-13.0,30,4687.475534,1.0
-30.0,30,4688.739073,0.0
-30.0,30,4689.964819,0.0
-30.0,30,4691.198744,0.0
-7.0,30,4692.452595,1.0
-7.0,30,4693.705212,1.0
-7.0,30,4694.942294,1.0
-30.0,30,4696.20337,0.0
-30.0,30,4697.432442,0.0
-10.0,30,4698.67588,1.0
-30.0,30,4699.988459,0.0
-30.0,30,4701.231237,0.0
-30.0,30,4702.465917,0.0
-12.0,30,4703.78375,1.0
-4.0,30,4704.99499,1.0
-30.0,30,4706.224313,0.0
-6.0,30,4707.467263,1.0
-30.0,30,4708.698165,0.0
-30.0,30,4709.91772,0.0
-10.0,30,4711.265416,1.0
-30.0,30,4712.559123,0.0
-10.0,30,4713.818734,1.0
-30.0,30,4715.067279,0.0
-30.0,30,4716.358351,0.0
-4.0,30,4717.62444,1.0
-11.0,30,4718.902995,1.0
